id_e,event_type,event_timestamp,prop_source,prop_medium,prop_article_content,prop_interaction_type
3943a4adb3f74abd02271d3694ecb006acec4f172a8d23dfa7c076c29d34341a,form_submit,1701189858,,email,news,
b4a23216a91e116d88c8d403618dac53743bc86dfdd9817e957cfc966057367d,form_submit,1701793218,email_campaign,email,tutorial,like
eb52486824c6dc98e81a76fbfb6ae2e1e0956851f58b10b24ce2fbb1186de8ce,social_share,1699245618,social_media,referral,review,share
1b6c81826388279e42994296cd483ceb9aac1bbb10166a5fe8a1e0fde978274d,social_share,1705942398,search_engine,referral,tutorial,like
79c242232ae6044b6326502cf0744f3216c8069f8fb597ee6af55878d148fdfc,click,1706426838,email_campaign,referral,news,
8beb12895185594832b1b78c22c3546e10ba836da3de3f0bc535afd0bfe0d160,form_submit,1703491578,,email,review,comment
560a82b8a4688375a68307fad9bd92cd55b38ce993baf39d1bfc840874d1e8be,page_view,1704373878,email_campaign,email,tutorial,read
3640e29d8914eb55010f4a65b6dc7e10af1a4b281bcf672b42148ad1d16b3215,form_submit,1703594058,,email,,read
4dc5e456961138de58cf7653ce36b7bf9c74313af582fa241f17a010d2ebdf74,video_play,1703025618,email_campaign,referral,review,comment
4857a330d5ca527a96cf74065cd669b40a612dfc67583b9025f88037b7b50c13,click,1704251118,search_engine,referral,opinion,comment
0c5fa71183877d8f24d0d21407102622a1c725a278c829c344a9931e9d5d7518,page_view,1701778818,email_campaign,cpc,review,read
249ef6e68043b0e583fea8eb16fa5b11315d99b2e78499d1e6e455b858b67659,click,1699798818,search_engine,cpc,,like
842063570e5d69da20b3c4c8a6c22e3287b43741f5eff50fd3f2238d93e2eb56,video_play,1705689918,search_engine,cpc,opinion,
4cc3550a345bae3f99924c5ee73de43c43984d9b4f03bc8d4a6a9265dbdf6082,page_view,1702072278,search_engine,,news,
2c80c307a410c96f195bd348e72940e5cf9e76c36f793fc801e368b3a25c547b,form_submit,1701446178,,organic,review,comment
351361c367ee527644859fe59ae438e96879adb00502c9c14201a0e8832867a2,click,1701140838,email_campaign,cpc,news,
ce49acb959e2c987d6e38897485088e1ae383d1af0662a40bd579612dadb74a9,click,1700134698,direct,email,tutorial,like
9e9355b1202d130c7ec04538cea5096fd34b3c06b9775d2c6a426b66b4a5a838,page_view,1700800998,direct,,opinion,share
13bc3473411d5e85f6b3115ffdfee0a6a04570458adbb2fb0976819008b81e81,page_view,1706514858,direct,referral,review,read
7487caf48755d6b38a6aaa4b7c9a57adc60263bda9ed99fc446b2995af6d7baf,click,1699402578,email_campaign,email,tutorial,
fe4f6ddafc3df2b43caa7a1492f5142a30c5155e5dd13579226160e519a74799,click,1703856438,direct,organic,opinion,
fa9198ead8b2303e3daa6593af8d21b237a4125097d05375acb1510727bea680,form_submit,,social_media,cpc,tutorial,comment
ab58d0ddb7aacadd5a6c85849e2c1b52fae6e52fa98b8477f23319cf0f31c336,click,1704824298,email_campaign,,tutorial,share
e094cc42f1e7dae9bc68513b41639f991e8866b474861fbaf5a5c4f39544a1d5,click,1706927958,search_engine,cpc,news,like
ec194ac883f5d97a994cc5d61bdda84b8a8b0b03c916c2270a9bd9cb252d401f,form_submit,1702826538,direct,cpc,tutorial,share
f4c7fbb4f736dd9181eb30091fca990c450a6bbd049b2eb0ae15f8951b5a41ef,video_play,1705153698,direct,cpc,opinion,share
91072ceff8053d019ed6d03b45b09780aa0977f9a7d6846704f778c539c3fe7a,page_view,1706766738,search_engine,organic,opinion,
e856ab3c2a3fcd50b66d9c23df01548dbdafcab440bfb1cec1d559e9487e98c9,page_view,1704073518,search_engine,email,review,
3080f8e48c631986248e2d45740db68cef577aa90229de3259d4f56ecb74b726,page_view,1704261558,,,,
741226562e73ad7b20c52203a7d273669ccf27e93c0237c2899d3834f796b587,page_view,1704964638,email_campaign,cpc,news,comment
312f2611b623f7036f992875a95c070c1757ca1158639c978793373cc9ecf5b6,click,1701850998,email_campaign,organic,opinion,like
5e36662dbb95edbd520a0c46e0798dbfb0751af23e624741a36e75de69c6f35b,click,1705826178,,,opinion,read
ac464fe1bea50a82f1cc9caf1a284b21ac1090b9ff67f26c42470b8f7aa50e68,form_submit,1704444318,direct,cpc,news,share
f211851cd4a8eee5f334c812a344a6261e3a46b779c1236636bb4fa6cb1446f1,form_submit,1702664118,direct,referral,,read
5f11bc034e9a0044bc6e49f0797a1232e9a7a12d8538bfd946e190b7c00a05cc,form_submit,1701083718,social_media,referral,opinion,comment
b9285318d534f7cc401ee6c8be20aacca9a599889925405bdb3b7304d19e78a3,social_share,,email_campaign,email,tutorial,share
a60abb5a28e492d9c88a5e8744b7d5580180a9df816adb2e152baef98c377e15,social_share,1706368818,search_engine,,review,read
0f2aa0b6ea7a73310313ab9e1cf1237130cbeb9faeec4a46e7a6bd229c7e25b1,page_view,1706716578,email_campaign,organic,news,like
a0db9f15bc8700f2ddfae6f9a820f81dff14c02bfdadf69e7f951c7a92c80d5d,video_play,1705556238,search_engine,organic,tutorial,
19acf0b91233463836834555ca077963ee0ce468ad104a8dd158c30d5e0b2dfd,page_view,1701851958,direct,email,news,read
47e5a3dc2a34c87e30409747e1dcc0cf48a4db41c468e171493099de6aa855c4,video_play,1705934178,search_engine,cpc,opinion,comment
44e0542a59e5290c2a9b1e233d89f841d4ec983133536b0754cce2d1d3319267,social_share,1701215838,search_engine,organic,,like
a6ed046bfee2512ae962cc411c28b7b5904bf447898841ab7f2fe7ac499929a2,form_submit,1706894898,,,opinion,
41b07fd74d60fb62a1a030f267d7f8ab86956d1915c346b1fa2cc8ca2b827cfd,click,1703323158,,,review,share
,,1701696918,,organic,opinion,like
a0ff50d215aaa3e1ae2d7e961b8f3bd1801ff75eee6387c560352c47e9856b4b,form_submit,1702442838,search_engine,cpc,,read
8a97c2823f0e284d8203a73857b904474ea2ead77c82a73d979f16bd19fcb9dd,form_submit,1705277838,social_media,,news,comment
bef89e99ded4d7c2bedcbf6b93c8aa4001c86eead196409896f009756a9753e0,page_view,1706319558,direct,organic,tutorial,like
4947eaa7bfab0f983029f45dc3d087dffab9cb060ab4d670a5e131ce9d4c47ad,video_play,1704439818,social_media,email,review,like
3faa903f248e050dfd234045e5bfae2b624596c980b0f778cc7b8b6c23fcc15e,page_view,1702717518,search_engine,cpc,news,comment
f6df773c4aae62c1dec45532e159f257834fa9d6de20a5bd7b9f3984170c815a,click,1703334978,search_engine,,,like
900d29fd0228b8a1005c8d9f6968fa79628f1ca14bb1cb1b862398a823fc0171,social_share,1703962458,email_campaign,,review,share
880b4f102a9b9dc45d076ec474078160f73b7390c71cc02d2b2dfa2c653d822e,page_view,1699885998,search_engine,email,tutorial,comment
383626b920b24d287ed6a5478e14ff9ab6d82a2711735ac0b17ebfdc2b7a0160,video_play,,,organic,opinion,like
f01f09166c6b376a49b0dce736827e41144867b4992440618f9319791148e4ff,social_share,1706890158,email_campaign,referral,opinion,like
64e66cf73401c61deb8806fbc149c16cbb68f74f50ed7f558f83312248366cfd,page_view,1705316958,,cpc,,read
d4136c86f97251eb435080a8370faefd8ccca3161087c601ac30cd88e339be8b,video_play,1706231538,social_media,organic,opinion,read
80e4d532e7875b0cb7c2fe5aeb3011c8e4c27bbddf8d8f02b3bdfec9410ba9fc,form_submit,1703857098,search_engine,referral,news,read
ef6598732dee9d6123ab1345c05f9621cfe996580e6ec4724b07fb9afceccb54,click,1703207718,,organic,review,share
702620376fdc50f657ec1d6dec70f736bb2d0897fb8fe4d3721968619b8da105,page_view,1704727278,direct,organic,tutorial,like
4fe54b02e2c0e7d04354573e04f40e4843a372a3992596ae59b3572309250834,page_view,1699639338,,,,
8cdf2f19bbe74ce1a2e0481845f762fb2f725e201a4c08cf535615eccba4cdd4,form_submit,1700561658,email_campaign,email,review,share
24a9bd5f36b88403c83515e3d232fe40ab640ae39183c13f40cd4fe1f253af97,form_submit,1705921938,direct,email,news,read
89662365651a3c5f909aa2673710b3ca83a2a2107e3e423f66f3cd1cd0b0e6f4,click,1701666318,social_media,email,,comment
8feb530634cc6f5440c8001593bf99c3ddfca37ef18ccfdcdd9e744aec03a924,click,1699761738,social_media,,opinion,read
cd53bb52aaa5883064afe874731688e97f8fe9e3cc49a58f08d0391fcd047972,page_view,1701245598,,organic,,read
dbf80f841f6f1182534b8223c1007b3861122680c1613e22544a66d4b31a21b6,social_share,1699956798,email_campaign,,tutorial,
7b1a186e09de09b25c15ed1223189d070161ddb5074ccaf99829f226ef7bcc90,page_view,1703841918,search_engine,organic,tutorial,read
51c474e96dadc0e6a229873ae751318b2342e6a9a3d6a5dfa182edc767a93b3d,social_share,1705723878,email_campaign,referral,tutorial,
20660bb6aa01f11fe42dd744bf8e50d6c3f8463a49f71547401c60d248b2d93b,click,1706788338,email_campaign,,,comment
d430ef271c13613d59df3c44aadd88ad927c5fa9e894d1dc3c3466d444d63316,page_view,1703686998,social_media,organic,tutorial,share
abc41eab54590236211f34dd58a2b5fc85f69cdef666e4e4a4fe793346d9836d,page_view,1706256738,direct,referral,news,
4450282a1c0fdb4612709cdff7e9731fd8bb37f59ce66f9cbd51d5f6446844bb,click,1705386978,,referral,,read
62f91752fb38df977efb70486f0bcd049bb1e43b87fb13178865f4570043704f,video_play,1701093858,email_campaign,,opinion,share
c5468e812f61fd9f77c717a85f9deaa23bc6a8c6c1332203f8f0e3384f401905,click,1705530198,social_media,organic,news,
,video_play,1700469498,search_engine,organic,opinion,comment
3afa45ebc89260a56306670c720f652be688a1cea6f4a8791b600c3565ed134d,form_submit,1704822678,search_engine,,news,comment
6dd4c28071cf3fca9d3b1008fc506f34884f47070510f978043306cb1d0b78bc,social_share,1701761418,direct,,news,share
309443b60de7baf97647bb4038d3d4e8b34ee6351d389d7c47e16574fe3372fa,video_play,1702220178,email_campaign,referral,news,share
8e7f10aeb97508ffd3ba209a1559d184b550246d96dae51a5e3782b638a22a5f,form_submit,1701652338,search_engine,,opinion,like
4996812917dd745de66b30e20c4a8b89c49483eeeda8b2725f63585683c0616a,video_play,1704134598,social_media,,opinion,
29309b774e3a53d07a5fee444db55c527208ec121a00002765fe0b1a4275a61e,page_view,1700875758,email_campaign,,,
f2c350b30cced0e53a49d6c03fcdad4ae9964592f5f21b9c58f784159610e974,form_submit,1706573418,,referral,review,
405e1768a4c60447583c93cac9476e703f8b81bb27c48f6670225211498d6693,video_play,1703900358,search_engine,cpc,opinion,share
28c74b3e874f317a384023eb3b59ec9b5ff149aa92ce7f406ef74cbd280cb7f3,page_view,1706822418,social_media,organic,opinion,like
8d494e7d563911a415db4b99305364a62ff9d7686ac158464e78c03f9e5444bd,page_view,1706499798,social_media,referral,tutorial,read
b90b64df1b22f6cfe351cb3f5867e1942f9ff43eb8c1daa73dfba92e52f64bc1,click,1702099518,,organic,,comment
b92c40b83775d695c27f0390052fd39fb7baa07d22e3cb492c4825ba92fa2edd,video_play,1700563158,direct,referral,tutorial,comment
e18a19f7f2867ba518e4307b64c864d85c0d4a52fe749b61547e00f1efae609d,form_submit,1705737138,email_campaign,organic,opinion,
a98d7556a9f0ef322857e186dc4449a83793be97da8e504ed9ddad76fb367b3b,video_play,1702621398,direct,cpc,review,comment
ba48a139611ebc242548791f8c0d490daf96392c9975020562811db3a9325191,video_play,1700931618,social_media,referral,opinion,like
b6f19458ea0904b20f4ecdd6d92deb98cebf5998515b5ed6dff6a68e141aad5d,form_submit,1704027858,social_media,,news,share
45873cdb2ddb5e6e56c15329f9c8105ac5cd2eb0350a0322e0a38ebc198210c8,form_submit,1699487418,direct,email,opinion,
4b7f540649addef3527681f23f2703ced346ca4badd4575c38573b8b76de68ae,page_view,1700798418,email_campaign,,review,share
cadc062eb4e0b448a9ed0eccbe061e9ab098d08ce72b8c02084c29c78196a2af,page_view,1703594538,search_engine,cpc,tutorial,like
3e8414d0370c8f0f4560cc9a684e5c4e411d25c5d0a2addfb2aac76cc9b4161f,video_play,1706036898,search_engine,,review,
b1bae94888dc4323bac91a6d1362c4625816a3329f9785b548f7eb7175561dd5,social_share,1700095818,search_engine,,tutorial,
46be4ef80a4949dbcec8313d0ce846098da1a0c5474acd82f238dcb78ec1e411,video_play,1706881818,social_media,,review,
96de1f66b0fdfb4ab68083754fe4864120b4c6e8a2cfad30a85b7a4e3854cfcf,click,1699836018,email_campaign,cpc,,comment
86397f29cc69c4bc3cf0b8e6d3dace9429be3a1c8ac0c99573014964f719d716,social_share,1703735118,email_campaign,email,tutorial,comment
a0bfbbf7ce312d18fcde02ae0799ae17662d37c85c6e6747897c6db57f48400d,page_view,1700998938,email_campaign,email,news,
e928a7b21205e787c78ac4939f1ff65718aa6b616e9dd0c813ce695dfb0fbdf0,form_submit,1699241058,,referral,opinion,comment
b71d7c43df471a0e262c0483338ed1eb73b90ee072f689c70a715226ad56b922,click,1703137638,,organic,review,comment
3702dde144db642aadfeedc0b2df59f49976a5d033f8c7a22f3aa2f169f05810,form_submit,1706814978,search_engine,organic,news,share
1d65fa4ff6871c8b01e8310ac9d8745c141741040d447671a2430fa859c24e8f,click,1699138398,search_engine,referral,,like
aba093f3c9deeddad8630807deeea104bac4beffbcb18d917071d9f04897afcf,click,1704512238,search_engine,referral,review,
9a9a9f370da2754f48c32fdc0e09653eb3ef9e1cbd08c89a5de512dd0db08f54,page_view,1703779938,,cpc,review,like
32f3c3d16e0beb77aa8e1c1e43e7a87cf0019102207681e977586e97484db770,page_view,1704285798,direct,,,comment
1c93d55872c6bf8a475466face42517090ac9f64a966ee4fae621e1725268a6a,social_share,1703496558,search_engine,organic,news,comment
63e4a50ea7ae4a332ddfc9b57ccaaf89159e738a33354c7fdf1bd2618afc68ab,click,1702924038,direct,cpc,opinion,read
3630cccc288972857aeb068bf05522de7ed3cc64cfd7efeacc473e41bf6e860b,social_share,1702478118,direct,referral,review,like
b1f72588780a7b5f950eb112e48baf6da0262d05aade0b99ef0bffedb893229d,video_play,1699773978,search_engine,,review,like
5e6968a9ebd129dcf190bfad3054266abdf0b5c9d334826b7a728e99b93374d1,form_submit,1706609598,social_media,email,tutorial,read
d24feb0ee107b958e4def66a0a61e65ae08973ee0fc1082563d27b512a664e52,page_view,1702366878,search_engine,,opinion,read
60a2e6ac1426709ef1a5aaf3e27afd182037a41df6af4664647d631aef3f6ffb,social_share,,search_engine,,news,read
9f9574a56a8922b7799d934a0e17617018a8ca6fb5346ba0e51d78b88594105b,form_submit,1704538518,email_campaign,cpc,review,read
4d765acc4a8af4745af60d6651d651b9f0d1fd5ad9393b34ce5e7c63683155e5,social_share,1704192978,email_campaign,,review,share
58f277cb6932523a524ddf0397499e3327e7262798c3f2c9210e80949e291ab3,click,1704428838,email_campaign,organic,opinion,
c3c28a7b6546fdd6003b920fefef4f707c418e1020e0299976956a47bfe6af91,form_submit,1702162038,,,news,comment
3d76db2141b9f539a7d03b66987250e6b653eef61ebbb5fcadeb05aef7737a92,form_submit,,,email,opinion,
90f130f2f73f22d47e1bacc7ea77d85bad7ceebbc5a83aad6d0231529818a11c,page_view,1703587398,search_engine,,opinion,share
ed7965a26dde89a001b14d9ce0625000a55ffb9e0ca0f0370ae7451338c02833,video_play,,social_media,,review,comment
52e379da1eda2f68d31df94f7c31cda14a36974f4cd5133ee0be7595db5dabf9,video_play,1700338098,email_campaign,,tutorial,like
a1f9c7cdf60a46a066844ba8ecb38b768c7f77ac30e7e46e09c6273801684208,form_submit,1705098018,,organic,tutorial,share
0b8f90273bb45d2ce6edda19385698fb56a1b59e501a73a68fc266f4bc17d548,social_share,1705093278,,referral,opinion,
5fa55e9be83aa0c517650c54763d10c03d73fb0a357363c8055fb8c7bf271ac7,click,1702083498,,,,share
6585a111fd6367b5dd35aad5d2e5d3180f8bcff434b431b271a131427e7c1937,social_share,1703872278,direct,,,
164a248708e66912b0a6f8bef26021681e7d86fb42599a63652e12f3a4a2fb1d,social_share,,,organic,news,like
ee94669df801e279c441f3ad82c74fe783ad48f70e0180881099a779d28b4ade,form_submit,1705096338,email_campaign,email,tutorial,like
56db5d46075ca9113e5bc844a256ce07865fd5e261fa0bd1453ba06c61ba8e60,click,1706779398,search_engine,,news,share
950dd01e9d249ab4a85ed7539c30b6f83f302124ed346afacfb700be3cdffbc0,social_share,1703855178,email_campaign,organic,opinion,
a5970b8270fe0649b03355ac4ed62fbfc9c1d02a28b9d52c06e5f00db436aab7,page_view,1699285098,social_media,organic,,comment
9d7bb24efbd5aed5e9de99f42657f3a8bddc65004b1ed70aa16050d728a9a551,page_view,1701940398,direct,,news,share
,social_share,1699554918,social_media,organic,,comment
81ce839c7900e85d29669ded11280b3c5d80b98a717557b60af91ee3d0e4714b,click,1706239578,,,review,comment
f45d71c5932754302c9fd30143340d0c608ff7917d12ad73aaed5e7c555da07b,click,1704071178,social_media,cpc,review,share
375f3d0a80a4578ae838768c260801f591d660d248f2ae33b6004a167b8f57de,form_submit,1703130558,email_campaign,email,tutorial,share
e0cbcf141f44afd1ad0d7f8712efcaa9310284778eab2dda1a665b477aa63fc3,social_share,1704089838,email_campaign,organic,,read
b839e9deb1c58e6622c98f47dfe06971646ca1536793d7520d3242f8424f0f5a,video_play,1699522278,,,review,share
b6ea9054d90a8d2631c8491253cc095ac01e0542d20642b05dc9df14beb66937,page_view,1705291638,email_campaign,organic,,
51b3986cb4bc2ca20144aab64e673a8c157bded33b4300c76d4dc07f09855d8d,click,1699780398,,email,tutorial,
0014ccf8ed98935228bcf4fc4a25f0bb13923ed344181e12d9bbb07cbacaf42e,form_submit,1703960418,social_media,referral,review,like
1c9c463ccb42968e1a2f0a4b48c87022b231ffd6825a9f07d723e93ef8d99e41,page_view,1704997218,direct,referral,review,
12d9cb7e89bed6092bf106a1adb800c1c14b671f61b8eed198beacfb5c8db6e1,form_submit,1704588618,search_engine,,tutorial,comment
a99527f40b942d4314480864d537a37f67a75d53481b1d4d95b9bd2c04bf1cd3,form_submit,1699903578,social_media,email,news,
,page_view,1700788938,email_campaign,referral,tutorial,like
179ccb6e02a1bda950dfbb0a9541e032927a4b723470a833bf58713b54231ed0,click,1702886838,direct,organic,tutorial,share
a9a8ded0f7d537e520c680646153f3b48081a00c5c97377469553fab1e3491c4,social_share,1705229238,email_campaign,cpc,tutorial,
a0db2618dbdede5a7f7ed6a50879d326acc354ffab605cf0d667a4ea47f05b2a,click,1702347798,,referral,tutorial,share
b29b40443ad9909a0ebd6df4dd2d868f38845881db14b3a7d78bd91e0233d50d,click,1700347158,search_engine,,,
f56dbd0a07d1224a56daaee0851df10ab1f69efd596a5775c10f05e3b5be608b,social_share,1699189758,social_media,referral,review,read
3a67d1435a9e0570dcfbcf7b009458694a8ff5432031435e32288b5daf46f3f1,page_view,1706627178,,,,like
84b452c474eb0bc66c728a412e7df5c739fa62be40817923ddf69a8f12087671,social_share,1701784398,social_media,cpc,tutorial,comment
b231d0b46f881baba4af8ef565202adf4dc7a1a3013f3c532ba882f4a8369db0,social_share,1699883658,direct,email,tutorial,comment
cd1a2d680bb52588243f2969d21589c56a452dfd51283b8109e5a67f942e545c,click,1704178818,,,opinion,read
da1b9861781fcf418d7ba4b90ef2626523ef7072e5859cebb29af4f63a448921,click,1700427558,,email,opinion,like
e79e0d2b5bf023a4884f10653452a401d9cfe9735d542ab770c6b29227d96623,page_view,1703986158,email_campaign,,review,comment
c398c6e57ad59497c3c78ad145b5381e123d75338382920fe56060fa0204b7c3,video_play,1705377618,social_media,organic,news,share
d0f2d513084d44eaeb6e839fa1428f29de0c3cbabce9e26a4200907ccc05eee6,form_submit,1706870778,,email,review,
7fe9293de3c804eb5c5c2da2a110bc06c0f5bf12dc360fc1b4447d774a71daed,social_share,1704813078,direct,,opinion,like
26418d12f896c1c55bd0d8301c427f9cee35a6df16ecf214bd6c577b722125e6,social_share,1704328158,email_campaign,,review,like
890b652f14de6740c5542576c959345905864c80388b482136e1dcb4b9edb105,social_share,1705444218,search_engine,organic,tutorial,read
89fa48ec0594108412fb9317f98231baa371454eb4beb3c092de067110dccd7f,form_submit,1699202838,social_media,email,tutorial,comment
edd44a40f065225940c0270255417c37c4ae42e388e068bcfd3ee34bc0ca28d8,click,1701049218,email_campaign,,tutorial,read
19bb128210984a5133bb3724c91f23d222115399399b565ace6792e17fd6412b,form_submit,1706806578,search_engine,organic,review,read
4a8e2d0ee3b43e979aa920e0a02d0aaf15b6527d4f231dfd628bf6bb5ff85de5,social_share,1703206098,direct,organic,,comment
89c8ecd82124745a9012f6a95639cde993e271043a99b922c11c202de0a100c3,page_view,1704720258,direct,email,news,like
a21ecd71699c4300cb8fe9e508fd7c3551134e057885474191b910f5bc84be93,video_play,1706149758,,email,review,comment
8ecb13b1ca1815517d2e3dea591131dc8a55312af17401e8e6609f7e6c92bcc5,page_view,1702323858,,email,news,read
c68e3ac302332388959a41a65227bc02ad89e10f17d2a036c144f6be826994e1,click,1700199978,social_media,organic,,like
eb3493c00637372e2371f265c3ffee707a360d10eccf9e8bb7c7985aafa095e2,video_play,1701443478,email_campaign,,,
19168161f8769c6bbb17a255cc107bac55a65eb1d3f49b99b64b07c1d9a9121b,click,1703856018,social_media,organic,news,
35382965411bdf13a63899fad1cd1733c88a4feb828466d0139d4e57152241de,form_submit,1703445318,,cpc,tutorial,
9f9a941e22c3e454969194cd88351a661b6b4291be4f7fb3ac91c862db2772d8,social_share,1701957378,search_engine,organic,tutorial,share
,form_submit,1703861178,,referral,opinion,read
37d9f9f20ad71184df75c0eb23403861157687c1671c0937381ce72acc46bac0,page_view,1704104178,social_media,email,news,comment
4d461901a5ede9fd02d256614b9fbdbe62a92f410af50ebcc3ca8c57d7eeb69c,page_view,1700536758,direct,organic,opinion,read
f6e9b1b1a062aadc2c7d91002a9659521e2802c8d07d5020bb6918b80af61dd4,click,1706116998,email_campaign,organic,,comment
7d17dcd4ec14778fc33462eaf8a10b71840ab0ea31572843188aa6365ff205be,form_submit,1703016918,,email,opinion,
b8f0c119875b0210ddd25241e40b5c326faff7134f29d5d3aa1ccd704b10c56f,click,1705256898,search_engine,referral,,share
48878714f2d49a04b503846f5020ce49f02ccded8de0d5f48c2611e0423ad137,video_play,1706745018,,organic,,
6d5878d7fc435d6585ec69495a91f9a219c941660fbdda454bbb9dae2c7a4ab8,video_play,1700634198,email_campaign,cpc,review,share
410324e7ffcecdb2a4ffbfc98b321c2c82d235d9a39de4a09151d7ffa5ad408c,video_play,1705402758,social_media,referral,tutorial,comment
47daf682c07e90790d2bafab4193675e583a163222bf5c80ff12c3c383929bf3,social_share,1704261978,direct,,news,read
ff87169ac88655164368eddc8c812e63f08109d5abaa7a4f21d40e5984ed482e,video_play,1700986098,search_engine,organic,opinion,share
a2604b30bdc777cf9660de133e1d3b95b9006046b4f6f6940c30b0d1b1e52600,social_share,1700393718,search_engine,cpc,,comment
c683842a8e920288c713145872c2f4affa0f208dd25b8114f799841fa844d1c3,page_view,1701449958,email_campaign,email,,like
94253e6d432c751c906dba5a0794482b09d6bcba622a8ad9f37d178f778c5ff2,social_share,1706904558,,,opinion,read
12c05964f631c73b7a3323496a7fc1460b6e12595a329f809cf7ea8f8312fdf5,page_view,1700475978,social_media,referral,review,like
75e157429ed469c81194d6046f5073c1d0fc303d35c6d8d6a411d6c125b6468b,social_share,,email_campaign,,news,
65c7924eb22f5979bb16ca9251a7f310af4a4e9c15ca1711a1f2cf545d67352e,page_view,1705242438,social_media,organic,opinion,read
639a70a0e46323d29c697de97941eb178b7b567f9a09cf81c1ea847fb962b39e,form_submit,1701654798,,cpc,opinion,share
4a016a7299df87c90304f202075dae7823436e864a43530cbf11abf2c25df574,video_play,1699694958,direct,organic,tutorial,
